Location,Date,Hour,API,Pollutant
Kuala Lumpur,5/17/2015,9,41,*
Kuala Lumpur,5/17/2015,10,40,*
Kuala Lumpur,5/17/2015,11,40,*
Kuala Lumpur,5/17/2015,12,40,*
Kuala Lumpur,5/17/2015,13,39,*
Kuala Lumpur,5/17/2015,14,39,*
Kuala Lumpur,5/17/2015,15,38,*
Kuala Lumpur,5/17/2015,16,37,*
Kuala Lumpur,5/17/2015,17,36,*
Kuala Lumpur,5/17/2015,18,35,*
Kuala Lumpur,5/17/2015,19,34,*
Kuala Lumpur,5/17/2015,20,35,*
Kuala Lumpur,5/17/2015,21,34,*
Kuala Lumpur,5/17/2015,22,34,*
Kuala Lumpur,5/17/2015,23,33,*
Kuala Lumpur,5/17/2015,24,33,*
Kuala Lumpur,5/18/2015,1,33,*
Kuala Lumpur,5/18/2015,2,33,*
Kuala Lumpur,5/18/2015,3,33,*
Kuala Lumpur,5/18/2015,4,32,*
Kuala Lumpur,5/18/2015,5,31,*
Kuala Lumpur,5/18/2015,6,30,*
Kuala Lumpur,5/18/2015,7,30,*
Kuala Lumpur,5/18/2015,8,30,*
Kuala Lumpur,5/18/2015,9,29,*
Kuala Lumpur,5/18/2015,10,30,*
Kuala Lumpur,5/18/2015,11,30,*
Kuala Lumpur,5/18/2015,12,31,*
Kuala Lumpur,5/18/2015,13,39,*
Kuala Lumpur,5/18/2015,14,59,*
Kuala Lumpur,5/18/2015,15,60,*
Kuala Lumpur,5/18/2015,16,65,*
Kuala Lumpur,5/18/2015,17,63,*
Kuala Lumpur,5/18/2015,18,,*
Kuala Lumpur,5/18/2015,19,,*
Kuala Lumpur,5/18/2015,20,,*
Kuala Lumpur,5/18/2015,21,,*
Kuala Lumpur,5/18/2015,22,,*
Kuala Lumpur,5/18/2015,23,,*
Kuala Lumpur,5/18/2015,24,,*
Kuala Lumpur,5/19/2015,1,,*
Kuala Lumpur,5/19/2015,2,,*
Kuala Lumpur,5/19/2015,3,,*
Kuala Lumpur,5/19/2015,4,,*
Kuala Lumpur,5/19/2015,6,,*
Kuala Lumpur,5/19/2015,7,,*
Kuala Lumpur,5/19/2015,8,,*
Kuala Lumpur,5/19/2015,9,,*
Kuala Lumpur,5/19/2015,5,,*
Kuala Lumpur,5/19/2015,10,,*
Kuala Lumpur,5/19/2015,11,,*
Kuala Lumpur,5/19/2015,12,,*
Kuala Lumpur,5/19/2015,13,,*
Kuala Lumpur,5/19/2015,14,,*
Kuala Lumpur,5/19/2015,15,,*
Kuala Lumpur,5/19/2015,16,,*
Kuala Lumpur,5/19/2015,17,,*
Kuala Lumpur,5/19/2015,18,,*
Kuala Lumpur,5/19/2015,19,,*
Kuala Lumpur,5/19/2015,20,,*
Kuala Lumpur,5/19/2015,21,,*
Kuala Lumpur,5/19/2015,22,,*
Kuala Lumpur,5/19/2015,23,,*
Kuala Lumpur,5/19/2015,24,,*
Kuala Lumpur,5/20/2015,1,,*
Kuala Lumpur,5/20/2015,2,,*
Kuala Lumpur,5/20/2015,3,,*
Kuala Lumpur,5/20/2015,4,,*
Kuala Lumpur,5/20/2015,5,,*
Kuala Lumpur,5/20/2015,6,,*
Kuala Lumpur,5/20/2015,7,,*
Kuala Lumpur,5/20/2015,8,,*
Kuala Lumpur,5/20/2015,9,53,*
Kuala Lumpur,5/20/2015,10,53,*
Kuala Lumpur,5/20/2015,11,53,*
Kuala Lumpur,5/20/2015,12,53,*
Kuala Lumpur,5/20/2015,13,53,*
Kuala Lumpur,5/20/2015,14,53,*
Kuala Lumpur,5/20/2015,15,53,*
Kuala Lumpur,5/20/2015,16,53,*
Kuala Lumpur,5/20/2015,17,52,*
Kuala Lumpur,5/20/2015,18,52,*
Kuala Lumpur,5/20/2015,19,52,*
Kuala Lumpur,5/20/2015,20,51,*
Kuala Lumpur,5/20/2015,21,51,*
Kuala Lumpur,5/20/2015,22,50,*
Kuala Lumpur,5/20/2015,23,50,*
Kuala Lumpur,5/20/2015,24,48,*
Kuala Lumpur,5/21/2015,1,47,*
Kuala Lumpur,5/21/2015,2,47,*
Kuala Lumpur,5/21/2015,3,47,*
Kuala Lumpur,5/21/2015,4,47,*
Kuala Lumpur,5/21/2015,5,46,*
Kuala Lumpur,5/21/2015,6,46,*
Kuala Lumpur,5/21/2015,7,45,*
Kuala Lumpur,5/21/2015,8,44,*
Kuala Lumpur,5/21/2015,9,43,*
Kuala Lumpur,5/21/2015,10,43,*
Kuala Lumpur,5/21/2015,11,42,*
Kuala Lumpur,5/21/2015,12,42,*
Kuala Lumpur,5/21/2015,13,44,*
Kuala Lumpur,5/21/2015,14,55,*
Kuala Lumpur,5/21/2015,15,77,*
Kuala Lumpur,5/21/2015,16,46,*
Kuala Lumpur,5/21/2015,17,46,*
Kuala Lumpur,5/21/2015,18,45,*
Kuala Lumpur,5/21/2015,19,45,*
Kuala Lumpur,5/21/2015,20,45,*
Kuala Lumpur,5/21/2015,21,45,*
Kuala Lumpur,5/21/2015,22,45,*
Kuala Lumpur,5/21/2015,23,46,*
Kuala Lumpur,5/21/2015,24,46,*
Kuala Lumpur,5/22/2015,1,47,*
Kuala Lumpur,5/22/2015,2,47,*
Kuala Lumpur,5/22/2015,3,48,*
Kuala Lumpur,5/22/2015,5,49,*
Kuala Lumpur,5/22/2015,4,50,*
Kuala Lumpur,5/22/2015,6,49,*
Kuala Lumpur,5/22/2015,7,50,*
Kuala Lumpur,5/22/2015,8,51,*
Kuala Lumpur,5/22/2015,9,51,*
Kuala Lumpur,5/22/2015,10,51,*
Kuala Lumpur,5/22/2015,11,51,*
Kuala Lumpur,5/22/2015,12,51,*
Kuala Lumpur,5/22/2015,13,51,*
Kuala Lumpur,5/22/2015,14,50,*
Kuala Lumpur,5/22/2015,15,66,*
Kuala Lumpur,5/22/2015,16,50,*
Kuala Lumpur,5/22/2015,17,74,*
Kuala Lumpur,5/22/2015,18,67,*
Kuala Lumpur,5/22/2015,19,50,*
Kuala Lumpur,5/22/2015,20,49,*
Kuala Lumpur,5/22/2015,21,50,*
Kuala Lumpur,5/22/2015,22,50,*
Kuala Lumpur,5/22/2015,23,51,*
Kuala Lumpur,5/22/2015,24,51,*
Kuala Lumpur,5/23/2015,1,51,*
Kuala Lumpur,5/23/2015,2,51,*
Kuala Lumpur,5/23/2015,3,50,*
Kuala Lumpur,5/23/2015,4,50,*
Kuala Lumpur,5/23/2015,6,49,*
Kuala Lumpur,5/23/2015,5,47,*
Kuala Lumpur,5/23/2015,7,48,*
Kuala Lumpur,5/23/2015,8,46,*
Kuala Lumpur,5/23/2015,9,45,*
Kuala Lumpur,5/23/2015,10,44,*
Kuala Lumpur,5/23/2015,11,43,*
Kuala Lumpur,5/23/2015,12,42,*
Kuala Lumpur,5/23/2015,13,42,*
Kuala Lumpur,5/23/2015,14,42,*
Kuala Lumpur,5/23/2015,15,44,*
Kuala Lumpur,5/23/2015,16,65,*
Kuala Lumpur,5/23/2015,17,69,*
Kuala Lumpur,5/23/2015,18,68,*
Kuala Lumpur,5/23/2015,19,60,*
Kuala Lumpur,5/23/2015,20,56,*
Kuala Lumpur,5/23/2015,21,45,*
Kuala Lumpur,5/23/2015,22,42,*
Kuala Lumpur,5/23/2015,23,43,*
Kuala Lumpur,5/23/2015,24,43,*
Kuala Lumpur,5/24/2015,1,43,*
Kuala Lumpur,5/24/2015,2,44,*
Kuala Lumpur,5/24/2015,3,45,*
Kuala Lumpur,5/24/2015,4,46,*
Kuala Lumpur,5/24/2015,5,48,*
Kuala Lumpur,5/24/2015,6,50,*
Kuala Lumpur,5/24/2015,7,51,*
Kuala Lumpur,5/24/2015,8,51,*
Kuala Lumpur,5/24/2015,9,52,*
Kuala Lumpur,5/24/2015,10,53,*
Kuala Lumpur,5/24/2015,11,53,*
Kuala Lumpur,5/24/2015,12,54,*
Kuala Lumpur,5/24/2015,13,54,*
Kuala Lumpur,5/24/2015,14,54,*
Kuala Lumpur,5/24/2015,15,63,*
Kuala Lumpur,5/24/2015,17,67,*
Kuala Lumpur,5/24/2015,16,72,*
Kuala Lumpur,5/24/2015,18,73,*
Kuala Lumpur,5/24/2015,19,56,*
Kuala Lumpur,5/24/2015,20,54,*
Kuala Lumpur,5/24/2015,21,54,*
Kuala Lumpur,5/24/2015,22,53,*
Kuala Lumpur,5/24/2015,23,53,*
Kuala Lumpur,5/24/2015,24,53,*
Kuala Lumpur,5/25/2015,1,53,*
Kuala Lumpur,5/25/2015,2,53,*
Kuala Lumpur,5/25/2015,3,52,*
Kuala Lumpur,5/25/2015,5,52,*
Kuala Lumpur,5/25/2015,4,51,*
Kuala Lumpur,5/25/2015,6,51,*
Kuala Lumpur,5/25/2015,7,51,*
Kuala Lumpur,5/25/2015,8,50,*
Kuala Lumpur,5/25/2015,9,50,*
Kuala Lumpur,5/25/2015,10,50,*
Kuala Lumpur,5/25/2015,11,50,*
Kuala Lumpur,5/25/2015,12,49,*
Kuala Lumpur,5/25/2015,13,50,*
Kuala Lumpur,5/25/2015,14,50,*
Kuala Lumpur,5/25/2015,15,57,*
Kuala Lumpur,5/25/2015,16,51,*
Kuala Lumpur,5/25/2015,17,,*
Kuala Lumpur,5/25/2015,18,51,*
Kuala Lumpur,5/25/2015,19,52,*
Kuala Lumpur,5/25/2015,20,52,*
Kuala Lumpur,5/25/2015,21,53,*
Kuala Lumpur,5/25/2015,22,54,*
Kuala Lumpur,5/25/2015,23,54,*
Kuala Lumpur,5/25/2015,24,54,*
Kuala Lumpur,5/26/2015,1,54,*
Kuala Lumpur,5/26/2015,2,54,*
Kuala Lumpur,5/26/2015,3,54,*
Kuala Lumpur,5/26/2015,4,54,*
Kuala Lumpur,5/26/2015,5,53,*
Kuala Lumpur,5/26/2015,6,53,*
Kuala Lumpur,5/26/2015,7,52,*
Kuala Lumpur,5/26/2015,8,52,*
Kuala Lumpur,5/26/2015,9,52,*
Kuala Lumpur,5/26/2015,10,51,*
Kuala Lumpur,5/26/2015,11,51,*
Kuala Lumpur,5/26/2015,12,52,*
Kuala Lumpur,5/26/2015,13,51,*
Kuala Lumpur,5/26/2015,14,69,*
Kuala Lumpur,5/26/2015,15,57,*
Kuala Lumpur,5/26/2015,16,50,*
Kuala Lumpur,5/26/2015,17,50,*
Kuala Lumpur,5/26/2015,18,50,*
Kuala Lumpur,5/26/2015,19,50,*
Kuala Lumpur,5/26/2015,20,49,*
Kuala Lumpur,5/26/2015,21,48,*
Kuala Lumpur,5/26/2015,22,46,*
Kuala Lumpur,5/26/2015,23,44,*
Kuala Lumpur,5/26/2015,24,,*
Kuala Lumpur,5/27/2015,1,42,*
Kuala Lumpur,5/27/2015,2,41,*
Kuala Lumpur,5/27/2015,3,41,*
Kuala Lumpur,5/27/2015,4,40,*
Kuala Lumpur,5/27/2015,5,40,*
Kuala Lumpur,5/27/2015,6,40,*
Kuala Lumpur,5/27/2015,7,40,*
Kuala Lumpur,5/27/2015,8,40,*
Kuala Lumpur,5/27/2015,9,40,*
Kuala Lumpur,5/27/2015,10,40,*
Kuala Lumpur,5/27/2015,11,39,*
Kuala Lumpur,5/27/2015,12,38,*
Kuala Lumpur,5/27/2015,13,37,*
Kuala Lumpur,5/27/2015,14,47,*
Kuala Lumpur,5/27/2015,15,47,*
Kuala Lumpur,5/27/2015,16,61,*
Kuala Lumpur,5/27/2015,17,75,*
Kuala Lumpur,5/27/2015,18,41,*
Kuala Lumpur,5/27/2015,19,34,*
Kuala Lumpur,5/27/2015,20,35,*
Kuala Lumpur,5/27/2015,21,34,*
Kuala Lumpur,5/27/2015,22,35,*
Kuala Lumpur,5/27/2015,23,35,*
Kuala Lumpur,5/27/2015,24,35,*
Kuala Lumpur,5/28/2015,1,35,*
Kuala Lumpur,5/28/2015,2,35,*
Kuala Lumpur,5/28/2015,3,35,*
Kuala Lumpur,5/28/2015,4,35,*
Kuala Lumpur,5/28/2015,5,35,*
Kuala Lumpur,5/28/2015,6,36,*
Kuala Lumpur,5/28/2015,7,36,*
Kuala Lumpur,5/28/2015,8,37,*
Kuala Lumpur,5/28/2015,9,37,*
Kuala Lumpur,5/28/2015,10,36,*
Kuala Lumpur,5/28/2015,11,37,*
Kuala Lumpur,5/28/2015,12,38,*
Kuala Lumpur,5/28/2015,13,44,*
Kuala Lumpur,5/28/2015,14,59,*
Kuala Lumpur,5/28/2015,15,71,*
Kuala Lumpur,5/28/2015,16,73,*
Kuala Lumpur,5/28/2015,17,81,*
Kuala Lumpur,5/28/2015,18,72,*
Kuala Lumpur,5/28/2015,19,52,*
Kuala Lumpur,5/28/2015,20,42,*
Kuala Lumpur,5/28/2015,21,42,*
Kuala Lumpur,5/28/2015,22,42,*
Kuala Lumpur,5/28/2015,23,43,*
Kuala Lumpur,5/28/2015,24,44,*
Kuala Lumpur,5/29/2015,1,45,*
Kuala Lumpur,5/29/2015,2,46,*
Kuala Lumpur,5/29/2015,3,46,*
Kuala Lumpur,5/29/2015,4,47,*
Kuala Lumpur,5/29/2015,5,47,*
Kuala Lumpur,5/29/2015,6,47,*
Kuala Lumpur,5/29/2015,7,47,*
Kuala Lumpur,5/29/2015,8,47,*
Kuala Lumpur,5/29/2015,9,47,*
Kuala Lumpur,5/29/2015,10,47,*
Kuala Lumpur,5/29/2015,11,47,*
Kuala Lumpur,5/29/2015,12,47,*
Kuala Lumpur,5/29/2015,13,46,*
Kuala Lumpur,5/29/2015,14,46,*
Kuala Lumpur,5/29/2015,15,56,*
Kuala Lumpur,5/29/2015,16,68,*
Kuala Lumpur,5/29/2015,17,68,*
Kuala Lumpur,5/29/2015,18,53,*
Kuala Lumpur,5/29/2015,19,42,*
Kuala Lumpur,5/29/2015,20,42,*
Kuala Lumpur,5/29/2015,21,41,*
Kuala Lumpur,5/29/2015,22,42,*
Kuala Lumpur,5/29/2015,23,40,*
Kuala Lumpur,5/29/2015,24,39,*
Kuala Lumpur,5/30/2015,1,39,*
Kuala Lumpur,5/30/2015,2,38,*
Kuala Lumpur,5/30/2015,3,37,*
Kuala Lumpur,5/30/2015,5,37,*
Kuala Lumpur,5/30/2015,4,37,*
Kuala Lumpur,5/30/2015,6,37,*
Kuala Lumpur,5/30/2015,7,37,*
Kuala Lumpur,5/30/2015,8,36,*
Kuala Lumpur,5/30/2015,9,36,*
Kuala Lumpur,5/30/2015,10,36,*
Kuala Lumpur,5/30/2015,11,36,*
Kuala Lumpur,5/30/2015,12,35,*
Kuala Lumpur,5/30/2015,13,35,*
Kuala Lumpur,5/30/2015,14,35,*
Kuala Lumpur,5/30/2015,15,,*
Kuala Lumpur,5/30/2015,16,40,*
Kuala Lumpur,5/30/2015,17,44,*
Kuala Lumpur,5/30/2015,18,36,*
Kuala Lumpur,5/30/2015,19,34,*
Kuala Lumpur,5/30/2015,20,39,*
Kuala Lumpur,5/30/2015,21,46,*
Kuala Lumpur,5/30/2015,22,36,*
Kuala Lumpur,5/30/2015,23,37,*
Kuala Lumpur,5/30/2015,24,38,*
Kuala Lumpur,5/31/2015,1,39,*
Kuala Lumpur,5/31/2015,2,40,*
Kuala Lumpur,5/31/2015,3,40,*
Kuala Lumpur,5/31/2015,4,40,*
Kuala Lumpur,5/31/2015,5,40,*
Kuala Lumpur,5/31/2015,6,40,*
Kuala Lumpur,5/31/2015,7,39,*
Kuala Lumpur,5/31/2015,8,39,*
Kuala Lumpur,5/31/2015,9,39,*
Kuala Lumpur,5/31/2015,10,39,*
Kuala Lumpur,5/31/2015,11,39,*
Kuala Lumpur,5/31/2015,12,39,*
Kuala Lumpur,5/31/2015,13,43,*
Kuala Lumpur,5/31/2015,14,44,*
Kuala Lumpur,5/31/2015,15,57,*
Kuala Lumpur,5/31/2015,16,70,*
Kuala Lumpur,5/31/2015,17,75,*
Kuala Lumpur,5/31/2015,18,70,*
Kuala Lumpur,5/31/2015,19,47,*
Kuala Lumpur,5/31/2015,20,43,*
Kuala Lumpur,5/31/2015,21,39,*
Kuala Lumpur,5/31/2015,22,39,*
Kuala Lumpur,5/31/2015,23,39,*
Kuala Lumpur,5/31/2015,24,38,*
Kuala Lumpur,1/6/2015,1,38,*
Kuala Lumpur,1/6/2015,2,38,*
Kuala Lumpur,1/6/2015,3,38,*
Kuala Lumpur,1/6/2015,4,39,*
Kuala Lumpur,1/6/2015,5,39,*
Kuala Lumpur,1/6/2015,6,39,*
Kuala Lumpur,1/6/2015,7,40,*
Kuala Lumpur,1/6/2015,8,41,*
Kuala Lumpur,1/6/2015,9,41,*
Kuala Lumpur,1/6/2015,10,42,*
Kuala Lumpur,1/6/2015,11,43,*
Kuala Lumpur,1/6/2015,12,44,*
Kuala Lumpur,1/6/2015,13,46,*
Kuala Lumpur,1/6/2015,14,55,*
Kuala Lumpur,1/6/2015,15,66,*
Kuala Lumpur,1/6/2015,16,79,*
Kuala Lumpur,1/6/2015,17,69,*
Kuala Lumpur,1/6/2015,18,55,*
Kuala Lumpur,1/6/2015,19,47,*
Kuala Lumpur,1/6/2015,20,,*
Kuala Lumpur,1/6/2015,21,,*
Kuala Lumpur,1/6/2015,22,,*
Kuala Lumpur,1/6/2015,23,,*
Kuala Lumpur,1/6/2015,24,,*
Kuala Lumpur,2/6/2015,1,,*
Kuala Lumpur,2/6/2015,2,,*
Kuala Lumpur,2/6/2015,3,,*
Kuala Lumpur,2/6/2015,4,,*
Kuala Lumpur,2/6/2015,5,,*
Kuala Lumpur,2/6/2015,6,,*
Kuala Lumpur,2/6/2015,7,,*
Kuala Lumpur,2/6/2015,8,,*
Kuala Lumpur,2/6/2015,9,,*
Kuala Lumpur,2/6/2015,10,,*
Kuala Lumpur,2/6/2015,11,,*
Kuala Lumpur,2/6/2015,12,,*
Kuala Lumpur,2/6/2015,13,,*
Kuala Lumpur,2/6/2015,14,,*
Kuala Lumpur,2/6/2015,15,,*
Kuala Lumpur,2/6/2015,16,,*
Kuala Lumpur,2/6/2015,17,,*
Kuala Lumpur,2/6/2015,18,,*
Kuala Lumpur,2/6/2015,19,,*
Kuala Lumpur,2/6/2015,20,,*
Kuala Lumpur,2/6/2015,21,,*
Kuala Lumpur,2/6/2015,22,,*
Kuala Lumpur,2/6/2015,24,,*
Kuala Lumpur,3/6/2015,1,,*
Kuala Lumpur,3/6/2015,2,,*
Kuala Lumpur,3/6/2015,3,,*
Kuala Lumpur,3/6/2015,4,,*
Kuala Lumpur,3/6/2015,5,,*
Kuala Lumpur,3/6/2015,6,,*
Kuala Lumpur,3/6/2015,7,,*
Kuala Lumpur,3/6/2015,8,37,*
Kuala Lumpur,3/6/2015,9,37,*
Kuala Lumpur,3/6/2015,10,38,*
Kuala Lumpur,3/6/2015,11,38,*
Kuala Lumpur,3/6/2015,12,38,*
Kuala Lumpur,3/6/2015,13,48,*
Kuala Lumpur,3/6/2015,14,69,*
Kuala Lumpur,3/6/2015,15,67,*
Kuala Lumpur,3/6/2015,16,77,*
Kuala Lumpur,3/6/2015,17,62,*
Kuala Lumpur,3/6/2015,18,79,*
Kuala Lumpur,3/6/2015,19,80,*
Kuala Lumpur,3/6/2015,20,57,*
Kuala Lumpur,3/6/2015,21,39,*
Kuala Lumpur,3/6/2015,22,39,*
Kuala Lumpur,3/6/2015,23,40,*
Kuala Lumpur,3/6/2015,24,40,*
Kuala Lumpur,4/6/2015,1,40,*
Kuala Lumpur,4/6/2015,2,41,*
Kuala Lumpur,4/6/2015,3,41,*
Kuala Lumpur,4/6/2015,4,43,*
Kuala Lumpur,4/6/2015,5,44,*
Kuala Lumpur,4/6/2015,6,45,*
Kuala Lumpur,4/6/2015,7,45,*
Kuala Lumpur,4/6/2015,8,46,*
Kuala Lumpur,4/6/2015,9,46,*
Kuala Lumpur,4/6/2015,10,47,*
Kuala Lumpur,4/6/2015,11,47,*
Kuala Lumpur,4/6/2015,12,48,*
Kuala Lumpur,4/6/2015,13,48,*
Kuala Lumpur,4/6/2015,14,52,*
Kuala Lumpur,4/6/2015,15,61,*
Kuala Lumpur,4/6/2015,16,55,*
Kuala Lumpur,4/6/2015,17,58,*
Kuala Lumpur,4/6/2015,18,62,*
Kuala Lumpur,4/6/2015,19,49,*
Kuala Lumpur,4/6/2015,20,49,*
Kuala Lumpur,4/6/2015,21,49,*
Kuala Lumpur,4/6/2015,22,48,*
Kuala Lumpur,4/6/2015,23,47,*
Kuala Lumpur,4/6/2015,24,47,*
Kuala Lumpur,5/6/2015,1,47,*
Kuala Lumpur,5/6/2015,2,47,*
Kuala Lumpur,5/6/2015,3,46,*
Kuala Lumpur,5/6/2015,4,45,*
Kuala Lumpur,5/6/2015,5,44,*
Kuala Lumpur,5/6/2015,6,43,*
Kuala Lumpur,5/6/2015,7,43,*
Kuala Lumpur,5/6/2015,8,42,*
Kuala Lumpur,5/6/2015,9,42,*
Kuala Lumpur,5/6/2015,10,41,*
Kuala Lumpur,5/6/2015,11,40,*
Kuala Lumpur,5/6/2015,12,40,*
Kuala Lumpur,5/6/2015,13,50,*
Kuala Lumpur,5/6/2015,14,68,*
Kuala Lumpur,5/6/2015,15,61,*
Kuala Lumpur,5/6/2015,16,62,*
Kuala Lumpur,5/6/2015,17,58,*
Kuala Lumpur,5/6/2015,18,67,*
Kuala Lumpur,5/6/2015,19,38,*
Kuala Lumpur,5/6/2015,20,38,*
Kuala Lumpur,5/6/2015,21,38,*
Kuala Lumpur,5/6/2015,22,38,*
Kuala Lumpur,5/6/2015,23,40,*
Kuala Lumpur,5/6/2015,24,42,*
Kuala Lumpur,6/6/2015,1,42,*
Kuala Lumpur,6/6/2015,2,44,*
Kuala Lumpur,6/6/2015,3,45,*
Kuala Lumpur,6/6/2015,4,46,*
Kuala Lumpur,6/6/2015,5,47,*
Kuala Lumpur,6/6/2015,6,47,*
Kuala Lumpur,6/6/2015,7,48,*
Kuala Lumpur,6/6/2015,8,48,*
Kuala Lumpur,6/6/2015,9,48,*
Kuala Lumpur,6/6/2015,10,49,*
Kuala Lumpur,6/6/2015,11,50,*
Kuala Lumpur,6/6/2015,12,53,*
Kuala Lumpur,6/6/2015,13,62,*
Kuala Lumpur,6/6/2015,14,78,*
Kuala Lumpur,6/6/2015,15,75,*
Kuala Lumpur,6/6/2015,16,72,*
Kuala Lumpur,6/6/2015,17,75,*
Kuala Lumpur,6/6/2015,18,65,*
Kuala Lumpur,6/6/2015,19,51,*
Kuala Lumpur,6/6/2015,20,51,*
Kuala Lumpur,6/6/2015,21,51,*
Kuala Lumpur,6/6/2015,22,51,*
Kuala Lumpur,6/6/2015,23,50,*
Kuala Lumpur,6/6/2015,24,50,*
Kuala Lumpur,7/6/2015,1,49,*
Kuala Lumpur,7/6/2015,2,49,*
Kuala Lumpur,7/6/2015,3,49,*
Kuala Lumpur,7/6/2015,4,49,*
Kuala Lumpur,7/6/2015,5,49,*
Kuala Lumpur,7/6/2015,6,49,*
Kuala Lumpur,7/6/2015,7,50,*
Kuala Lumpur,7/6/2015,8,50,*
Kuala Lumpur,7/6/2015,9,50,*
Kuala Lumpur,7/6/2015,10,50,*
Kuala Lumpur,7/6/2015,11,50,*
Kuala Lumpur,7/6/2015,12,48,*
Kuala Lumpur,7/6/2015,13,48,*
Kuala Lumpur,7/6/2015,14,47,*
Kuala Lumpur,7/6/2015,15,47,*
Kuala Lumpur,7/6/2015,16,46,*
Kuala Lumpur,7/6/2015,17,46,*
Kuala Lumpur,7/6/2015,18,46,*
Kuala Lumpur,7/6/2015,19,46,*
Kuala Lumpur,7/6/2015,20,45,*
Kuala Lumpur,7/6/2015,21,45,*
Kuala Lumpur,7/6/2015,22,45,*
Kuala Lumpur,7/6/2015,23,44,*
Kuala Lumpur,7/6/2015,24,44,*
Kuala Lumpur,8/6/2015,1,43,*
Kuala Lumpur,8/6/2015,2,42,*
Kuala Lumpur,8/6/2015,3,41,*
Kuala Lumpur,8/6/2015,6,40,*
Kuala Lumpur,8/6/2015,5,38,*
Kuala Lumpur,8/6/2015,4,39,*
Kuala Lumpur,8/6/2015,7,40,*
Kuala Lumpur,8/6/2015,8,38,*
Kuala Lumpur,8/6/2015,9,37,*
Kuala Lumpur,8/6/2015,10,37,*
Kuala Lumpur,8/6/2015,11,37,*
Kuala Lumpur,8/6/2015,12,39,*
Kuala Lumpur,8/6/2015,13,41,*
Kuala Lumpur,8/6/2015,14,48,*
Kuala Lumpur,8/6/2015,15,51,*
Kuala Lumpur,8/6/2015,16,52,*
Kuala Lumpur,8/6/2015,17,43,*
Kuala Lumpur,8/6/2015,18,43,*
Kuala Lumpur,8/6/2015,19,43,*
Kuala Lumpur,8/6/2015,20,42,*
Kuala Lumpur,8/6/2015,21,43,*
Kuala Lumpur,8/6/2015,22,43,*
Kuala Lumpur,8/6/2015,23,42,*
Kuala Lumpur,8/6/2015,24,42,*
Kuala Lumpur,9/6/2015,1,43,*
Kuala Lumpur,9/6/2015,2,43,*
Kuala Lumpur,9/6/2015,3,43,*
Kuala Lumpur,9/6/2015,4,43,*
Kuala Lumpur,9/6/2015,5,43,*
Kuala Lumpur,9/6/2015,6,44,*
Kuala Lumpur,9/6/2015,7,44,*
Kuala Lumpur,9/6/2015,8,43,*
Kuala Lumpur,9/6/2015,9,43,*
Kuala Lumpur,9/6/2015,10,43,*
Kuala Lumpur,9/6/2015,11,43,*
Kuala Lumpur,9/6/2015,12,41,*
Kuala Lumpur,9/6/2015,13,41,*
Kuala Lumpur,9/6/2015,14,44,*
Kuala Lumpur,9/6/2015,15,56,*
Kuala Lumpur,9/6/2015,16,72,*
Kuala Lumpur,9/6/2015,17,80,*
Kuala Lumpur,9/6/2015,18,56,*
Kuala Lumpur,9/6/2015,19,42,*
Kuala Lumpur,9/6/2015,20,42,*
Kuala Lumpur,9/6/2015,21,42,*
Kuala Lumpur,9/6/2015,22,41,*
Kuala Lumpur,9/6/2015,23,41,*
Kuala Lumpur,9/6/2015,24,41,*
Kuala Lumpur,10/6/2015,1,41,*
Kuala Lumpur,10/6/2015,2,41,*
Kuala Lumpur,10/6/2015,3,40,*
Kuala Lumpur,10/6/2015,4,40,*
Kuala Lumpur,10/6/2015,5,39,*
Kuala Lumpur,10/6/2015,6,39,*
Kuala Lumpur,10/6/2015,7,39,*
Kuala Lumpur,10/6/2015,8,39,*
Kuala Lumpur,10/6/2015,9,40,*
Kuala Lumpur,10/6/2015,10,39,*
Kuala Lumpur,10/6/2015,11,40,*
Kuala Lumpur,10/6/2015,12,41,*
Kuala Lumpur,10/6/2015,13,47,*
Kuala Lumpur,10/6/2015,,42,*
